"Year","depart","land","lat1","lon1","state.x","lat2","lon2","state.y"
2013,"BZN","SJC",45.777643,-111.160151,"Montana",37.3626,-121.929022,"California"
2013,"MKE","AZA",42.947222,-87.896583,"Wisconsin",33.307833,-111.655,"Arizona"
1999,"MLB","JFK",28.102778,-80.645278,"Florida",40.639751,-73.778925,"New York"
1996,"DEN","SEA",39.861656,-104.673178,"Colorado",47.449,-122.309306,"Washington"
1997,"COS","FLL",38.805805,-104.700778,"Colorado",26.072583,-80.15275,"Florida"
1993,"BGR","ISP",44.807444,-68.828139,"Maine",40.79525,-73.100222,"New York"
2003,"LEX","SNA",38.0365,-84.605889,"Kentucky",33.675667,-117.868222,"California"
1999,"BDL","JAX",41.938889,-72.683222,"Connecticut",30.494056,-81.687861,"Florida"
2006,"XNA","SNA",36.2818694,-94.3068111,"Arkansas",33.675667,-117.868222,"California"
2006,"SWF","SFB",41.504094,-74.104839,"New York",28.777778,-81.2375,"Florida"
1994,"DEN","MSP",39.861656,-104.673178,"Colorado",44.881956,-93.221767,"Minnesota"
1996,"BTR","HOU",30.532778,-91.15,"Louisiana",29.645419,-95.278889,"Texas"
2004,"BUR","PIE",34.200667,-118.358667,"California",27.910167,-82.687389,"Florida"
1993,"CHA","ISP",35.035278,-85.203889,"Tennessee",40.79525,-73.100222,"New York"
1998,"ORD","GRR",41.978603,-87.904842,"Illinois",42.880833,-85.522806,"Michigan"
2014,"EGE","FLL",39.642556,-106.917694,"Colorado",26.072583,-80.15275,"Florida"
1993,"ORD","HVN",41.978603,-87.904842,"Illinois",41.263889,-72.886667,"Connecticut"
1996,"GSO","MCO",36.09775,-79.937306,"North Carolina",28.429394,-81.308994,"Florida"
1994,"MSP","PHL",44.881956,-93.221767,"Minnesota",39.871944,-75.241139,"Pennsylvania"
1993,"HSV","SWF",34.6371944,-86.7750556,"Alabama",41.504094,-74.104839,"New York"
1996,"SEA","STL",47.449,-122.309306,"Washington",38.748697,-90.370028,"Missouri"
2001,"JAN","BUR",32.311111,-90.075833,"Mississippi",34.200667,-118.358667,"California"
1996,"BDL","JFK",41.938889,-72.683222,"Connecticut",40.639751,-73.778925,"New York"
1993,"DTW","TUS",42.212444,-83.353389,"Michigan",32.116083,-110.941028,"Arizona"
1993,"LEX","DCA",38.0365,-84.605889,"Kentucky",38.852083,-77.037722,"District of Columbia"
2007,"RSW","MCI",26.536167,-81.755167,"Florida",39.297606,-94.713905,"Missouri"
1997,"COS","MCO",38.805805,-104.700778,"Colorado",28.429394,-81.308994,"Florida"
2006,"BUF","LAS",42.940525,-78.732167,"New York",36.080056,-115.15225,"Nevada"
2005,"CLT","LAS",35.214,-80.943139,"North Carolina",36.080056,-115.15225,"Nevada"
1996,"ACY","MHT",39.457583,-74.577167,"New Jersey",42.932556,-71.435667,"New Hampshire"
2008,"CVG","PIE",39.048836,-84.667822,"Kentucky",27.910167,-82.687389,"Florida"
2005,"MHT","GSP",42.932556,-71.435667,"New Hampshire",34.895556,-82.218889,"South Carolina"
2014,"PIA","AZA",40.664203,-89.693258,"Illinois",33.307833,-111.655,"Arizona"
1998,"BDL","SAN",41.938889,-72.683222,"Connecticut",32.733556,-117.189667,"California"
2005,"LAS","MSY",36.080056,-115.15225,"Nevada",29.993389,-90.258028,"Louisiana"
1993,"ORD","EVV",41.978603,-87.904842,"Illinois",38.038333,-87.530833,"Indiana"
2005,"BTR","LGA",30.532778,-91.15,"Louisiana",40.777245,-73.872608,"New York"
1994,"AUS","MSP",30.194528,-97.669889,"Texas",44.881956,-93.221767,"Minnesota"
2012,"BZN","OAK",45.777643,-111.160151,"Montana",37.721278,-122.220722,"California"
1993,"ORD","LNK",41.978603,-87.904842,"Illinois",40.851111,-96.759167,"Nebraska"
1993,"LEX","IAD",38.0365,-84.605889,"Kentucky",38.944533,-77.455811,"Virginia"
2005,"LAS","RDU",36.080056,-115.15225,"Nevada",35.877639,-78.787472,"North Carolina"
2012,"IAH","AZA",29.984433,-95.341442,"Texas",33.307833,-111.655,"Arizona"
2011,"LEX","FLL",38.0365,-84.605889,"Kentucky",26.072583,-80.15275,"Florida"
1996,"GRR","MCO",42.880833,-85.522806,"Michigan",28.429394,-81.308994,"Florida"
1993,"AGS","ISP",33.37,-81.964444,"Georgia",40.79525,-73.100222,"New York"
1993,"ORD","FNT",41.978603,-87.904842,"Illinois",42.965424,-83.743629,"Michigan"
1996,"BNA","MCO",36.124472,-86.678194,"Tennessee",28.429394,-81.308994,"Florida"
1993,"CAK","SRQ",40.9160833,-81.4421944,"Ohio",27.395444,-82.554389,"Florida"
1999,"ACK","SWF",41.253053,-70.060181,"Massachusetts",41.504094,-74.104839,"New York"
1997,"DTW","GSP",42.212444,-83.353389,"Michigan",34.895556,-82.218889,"South Carolina"
2001,"PVD","EYW",41.732581,-71.420383,"Rhode Island",24.556111,-81.759556,"Florida"
2005,"COS","LAS",38.805805,-104.700778,"Colorado",36.080056,-115.15225,"Nevada"
2002,"SNA","PIE",33.675667,-117.868222,"California",27.910167,-82.687389,"Florida"
2005,"JAN","SNA",32.311111,-90.075833,"Mississippi",33.675667,-117.868222,"California"
2001,"MHT","EYW",42.932556,-71.435667,"New Hampshire",24.556111,-81.759556,"Florida"
1999,"EGE","SFO",39.642556,-106.917694,"Colorado",37.618972,-122.374889,"California"
1996,"RSW","PIT",26.536167,-81.755167,"Florida",40.491467,-80.232872,"Pennsylvania"
1993,"MDW","LAN",41.785972,-87.752417,"Illinois",42.778639,-84.586194,"Michigan"
2011,"LGB","MSO",33.817722,-118.151611,"California",46.916306,-114.090556,"Montana"
2012,"AZA","SAN",33.307833,-111.655,"Arizona",32.733556,-117.189667,"California"
1993,"MDT","BUR",40.193494,-76.763403,"Pennsylvania",34.200667,-118.358667,"California"
2011,"ONT","STS",34.056,-117.601194,"California",38.508978,-122.81288,"California"
2012,"COS","AZA",38.805805,-104.700778,"Colorado",33.307833,-111.655,"Arizona"
1993,"ISP","ROA",40.79525,-73.100222,"New York",37.325556,-79.975556,"Virginia"
2005,"LAS","SDF",36.080056,-115.15225,"Nevada",38.1740858,-85.7364989,"Kentucky"
2011,"RSW","HOU",26.536167,-81.755167,"Florida",29.645419,-95.278889,"Texas"
1993,"CHA","HPN",35.035278,-85.203889,"Tennessee",41.066959,-73.707575,"New York"
1998,"ACV","BUR",40.977778,-124.108333,"California",34.200667,-118.358667,"California"
2013,"AZA","TPA",33.307833,-111.655,"Arizona",27.975472,-82.53325,"Florida"
2011,"CAE","DAL",33.938833,-81.119528,"South Carolina",32.847111,-96.851778,"Texas"
2004,"ORF","PIE",36.894611,-76.201222,"Virginia",27.910167,-82.687389,"Florida"
1998,"IND","SEA",39.717331,-86.294383,"Indiana",47.449,-122.309306,"Washington"
2019,"BZN","BUR",45.777643,-111.160151,"Montana",34.200667,-118.358667,"California"
2005,"MYR","DCA",33.67975,-78.928333,"South Carolina",38.852083,-77.037722,"District of Columbia"
2019,"BZN","EWR",45.777643,-111.160151,"Montana",40.6925,-74.168667,"New Jersey"
2019,"BZN","HPN",45.777643,-111.160151,"Montana",41.066959,-73.707575,"New York"
2006,"RDM","BUR",44.254066,-121.149964,"Oregon",34.200667,-118.358667,"California"
2019,"BZN","JFK",45.777643,-111.160151,"Montana",40.639751,-73.778925,"New York"
2019,"BZN","LAX",45.777643,-111.160151,"Montana",33.942536,-118.408075,"California"
1996,"CAK","SDF",40.9160833,-81.4421944,"Ohio",38.1740858,-85.7364989,"Kentucky"
2019,"BZN","LGA",45.777643,-111.160151,"Montana",40.777245,-73.872608,"New York"
2019,"BZN","LGB",45.777643,-111.160151,"Montana",33.817722,-118.151611,"California"
2019,"BZN","ONT",45.777643,-111.160151,"Montana",34.056,-117.601194,"California"
2003,"LAX","PNS",33.942536,-118.408075,"California",30.473425,-87.186611,"Florida"
2013,"EWR","AZA",40.6925,-74.168667,"New Jersey",33.307833,-111.655,"Arizona"
2019,"BZN","SNA",45.777643,-111.160151,"Montana",33.675667,-117.868222,"California"
2010,"LEX","MIA",38.0365,-84.605889,"Kentucky",25.79325,-80.290556,"Florida"
2019,"BZN","SWF",45.777643,-111.160151,"Montana",41.504094,-74.104839,"New York"
2013,"FNT","BWI",42.965424,-83.743629,"Michigan",39.175361,-76.668333,"Maryland"
2010,"LAX","MSO",33.942536,-118.408075,"California",46.916306,-114.090556,"Montana"
1999,"MVY","JFK",41.391667,-70.615278,"Massachusetts",40.639751,-73.778925,"New York"
1999,"ONT","PIE",34.056,-117.601194,"California",27.910167,-82.687389,"Florida"
1994,"CLE","ORF",41.411689,-81.849794,"Ohio",36.894611,-76.201222,"Virginia"
2013,"MDW","AZA",41.785972,-87.752417,"Illinois",33.307833,-111.655,"Arizona"
1994,"FLL","ORH",26.072583,-80.15275,"Florida",42.267222,-71.875833,"Massachusetts"
2000,"ASE","SWF",39.2232,-106.869,"Colorado",41.504094,-74.104839,"New York"
1996,"DSM","SJC",41.533972,-93.663083,"Iowa",37.3626,-121.929022,"California"
1993,"LGB","LBB",33.817722,-118.151611,"California",33.663639,-101.822778,"Texas"
1996,"PIE","BWI",27.910167,-82.687389,"Florida",39.175361,-76.668333,"Maryland"
2019,"PIA","PHX",40.664203,-89.693258,"Illinois",33.434278,-112.011583,"Arizona"
2006,"LAS","SLC",36.080056,-115.15225,"Nevada",40.788389,-111.977772,"Utah"
2014,"GFK","PHX",47.949167,-97.176111,"North Dakota",33.434278,-112.011583,"Arizona"
2012,"AZA","SEA",33.307833,-111.655,"Arizona",47.449,-122.309306,"Washington"
2006,"LAS","SBN",36.080056,-115.15225,"Nevada",41.708661,-86.31725,"Indiana"
1993,"MDW","LNK",41.785972,-87.752417,"Illinois",40.851111,-96.759167,"Nebraska"
1996,"AUS","MCO",30.194528,-97.669889,"Texas",28.429394,-81.308994,"Florida"
2005,"FNT","LAS",42.965424,-83.743629,"Michigan",36.080056,-115.15225,"Nevada"
2013,"BUR","MRY",34.200667,-118.358667,"California",36.586944,-121.843056,"California"
1993,"CVG","CLE",39.048836,-84.667822,"Kentucky",41.411689,-81.849794,"Ohio"
1998,"EGE","SNA",39.642556,-106.917694,"Colorado",33.675667,-117.868222,"California"
2004,"MDW","GEG",41.785972,-87.752417,"Illinois",47.619861,-117.533833,"Washington"
2003,"BUR","PNS",34.200667,-118.358667,"California",30.473425,-87.186611,"Florida"
2012,"OKC","AZA",35.393089,-97.600733,"Oklahoma",33.307833,-111.655,"Arizona"
1994,"EWR","HDN",40.6925,-74.168667,"New Jersey",40.481111,-107.217778,"Colorado"
1994,"CAK","GSO",40.9160833,-81.4421944,"Ohio",36.09775,-79.937306,"North Carolina"
2005,"LAS","PHL",36.080056,-115.15225,"Nevada",39.871944,-75.241139,"Pennsylvania"
1997,"DFW","SBN",32.896828,-97.037997,"Texas",41.708661,-86.31725,"Indiana"
1993,"CHA","JFK",35.035278,-85.203889,"Tennessee",40.639751,-73.778925,"New York"
2019,"CHS","FLL",32.898647,-80.040528,"South Carolina",26.072583,-80.15275,"Florida"
1999,"PVD","TYS",41.732581,-71.420383,"Rhode Island",35.810972,-83.994028,"Tennessee"
2014,"SYR","PIE",43.111187,-76.106311,"New York",27.910167,-82.687389,"Florida"
1994,"SNA","FSD",33.675667,-117.868222,"California",43.582014,-96.741914,"South Dakota"
2002,"ABQ","MIA",35.0402222,-106.6091944,"New Mexico",25.79325,-80.290556,"Florida"
2004,"ASE","ISP",39.2232,-106.869,"Colorado",40.79525,-73.100222,"New York"
2000,"EGE","OAK",39.642556,-106.917694,"Colorado",37.721278,-122.220722,"California"
2019,"CHS","MIA",32.898647,-80.040528,"South Carolina",25.79325,-80.290556,"Florida"
2001,"BOS","EYW",42.364347,-71.005181,"Massachusetts",24.556111,-81.759556,"Florida"
1996,"MCO","PHL",28.429394,-81.308994,"Florida",39.871944,-75.241139,"Pennsylvania"
1996,"MCO","SAN",28.429394,-81.308994,"Florida",32.733556,-117.189667,"California"
2000,"BDL","MCI",41.938889,-72.683222,"Connecticut",39.297606,-94.713905,"Missouri"
2011,"IAH","PIE",29.984433,-95.341442,"Texas",27.910167,-82.687389,"Florida"
2006,"ABQ","TPA",35.0402222,-106.6091944,"New Mexico",27.975472,-82.53325,"Florida"
1993,"LAN","BWI",42.778639,-84.586194,"Michigan",39.175361,-76.668333,"Maryland"
1993,"LEX","BWI",38.0365,-84.605889,"Kentucky",39.175361,-76.668333,"Maryland"
2005,"JAN","ISP",32.311111,-90.075833,"Mississippi",40.79525,-73.100222,"New York"
2005,"JAN","SWF",32.311111,-90.075833,"Mississippi",41.504094,-74.104839,"New York"
2012,"GSO","SJC",36.09775,-79.937306,"North Carolina",37.3626,-121.929022,"California"
2006,"LAS","PIT",36.080056,-115.15225,"Nevada",40.491467,-80.232872,"Pennsylvania"
2001,"OAK","PIE",37.721278,-122.220722,"California",27.910167,-82.687389,"Florida"
1997,"EGE","BUR",39.642556,-106.917694,"Colorado",34.200667,-118.358667,"California"
2005,"LAS","MEM",36.080056,-115.15225,"Nevada",35.042417,-89.976667,"Tennessee"
2012,"LAX","AZA",33.942536,-118.408075,"California",33.307833,-111.655,"Arizona"
1994,"MSP","SLC",44.881956,-93.221767,"Minnesota",40.788389,-111.977772,"Utah"
2012,"BOS","AZA",42.364347,-71.005181,"Massachusetts",33.307833,-111.655,"Arizona"
1998,"ALB","LGA",42.748267,-73.801692,"New York",40.777245,-73.872608,"New York"
1993,"ORD","CAE",41.978603,-87.904842,"Illinois",33.938833,-81.119528,"South Carolina"
1999,"DFW","XNA",32.896828,-97.037997,"Texas",36.2818694,-94.3068111,"Arkansas"
1993,"HPN","ROA",41.066959,-73.707575,"New York",37.325556,-79.975556,"Virginia"
2014,"FLL","IAG",26.072583,-80.15275,"Florida",43.107222,-78.946111,"New York"
1993,"ONT","MAF",34.056,-117.601194,"California",31.942528,-102.201914,"Texas"
1994,"LAX","FSD",33.942536,-118.408075,"California",43.582014,-96.741914,"South Dakota"
1998,"ATL","SEA",33.636719,-84.428067,"Georgia",47.449,-122.309306,"Washington"
2013,"AZA","TUL",33.307833,-111.655,"Arizona",36.198389,-95.888111,"Oklahoma"
2013,"CAK","AZA",40.9160833,-81.4421944,"Ohio",33.307833,-111.655,"Arizona"
1993,"MSN","FLL",43.139858,-89.337514,"Wisconsin",26.072583,-80.15275,"Florida"
2000,"MDW","EGE",41.785972,-87.752417,"Illinois",39.642556,-106.917694,"Colorado"
1996,"MCO","RIC",28.429394,-81.308994,"Florida",37.505167,-77.319667,"Virginia"
2003,"LEX","LAX",38.0365,-84.605889,"Kentucky",33.942536,-118.408075,"California"
1993,"ORD","SPI",41.978603,-87.904842,"Illinois",39.844167,-89.678056,"Illinois"
2005,"MIA","RNO",25.79325,-80.290556,"Florida",39.499108,-119.768108,"Nevada"
1998,"CMH","PIE",39.997972,-82.891889,"Ohio",27.910167,-82.687389,"Florida"
1996,"BDL","RDU",41.938889,-72.683222,"Connecticut",35.877639,-78.787472,"North Carolina"
1998,"MSY","SEA",29.993389,-90.258028,"Louisiana",47.449,-122.309306,"Washington"
1993,"DTW","TUL",42.212444,-83.353389,"Michigan",36.198389,-95.888111,"Oklahoma"
1998,"SEA","TUL",47.449,-122.309306,"Washington",36.198389,-95.888111,"Oklahoma"
1997,"MDT","LAX",40.193494,-76.763403,"Pennsylvania",33.942536,-118.408075,"California"
1994,"RSW","GRR",26.536167,-81.755167,"Florida",42.880833,-85.522806,"Michigan"
2012,"BIL","SNA",45.80921,-108.537654,"Montana",33.675667,-117.868222,"California"
2012,"GSO","OAK",36.09775,-79.937306,"North Carolina",37.721278,-122.220722,"California"
2012,"GSO","SFO",36.09775,-79.937306,"North Carolina",37.618972,-122.374889,"California"
2005,"LAS","PDX",36.080056,-115.15225,"Nevada",45.588722,-122.5975,"Oregon"
1997,"COS","MCI",38.805805,-104.700778,"Colorado",39.297606,-94.713905,"Missouri"
2008,"GSP","PIE",34.895556,-82.218889,"South Carolina",27.910167,-82.687389,"Florida"
1996,"BNA","SEA",36.124472,-86.678194,"Tennessee",47.449,-122.309306,"Washington"
1994,"MSP","MSY",44.881956,-93.221767,"Minnesota",29.993389,-90.258028,"Louisiana"
1996,"COS","SEA",38.805805,-104.700778,"Colorado",47.449,-122.309306,"Washington"
2009,"DFW","ROC",32.896828,-97.037997,"Texas",43.118866,-77.672389,"New York"
1998,"ABQ","SEA",35.0402222,-106.6091944,"New Mexico",47.449,-122.309306,"Washington"
2005,"DEN","LAS",39.861656,-104.673178,"Colorado",36.080056,-115.15225,"Nevada"
2005,"LAS","BNA",36.080056,-115.15225,"Nevada",36.124472,-86.678194,"Tennessee"
2011,"BHM","PHX",33.562942,-86.75355,"Alabama",33.434278,-112.011583,"Arizona"
1994,"DTW","GSO",42.212444,-83.353389,"Michigan",36.09775,-79.937306,"North Carolina"
2005,"LAN","LAS",42.778639,-84.586194,"Michigan",36.080056,-115.15225,"Nevada"
2009,"FLL","TUL",26.072583,-80.15275,"Florida",36.198389,-95.888111,"Oklahoma"
1993,"CID","BWI",41.884694,-91.710806,"Iowa",39.175361,-76.668333,"Maryland"
1994,"FAR","MSP",46.92065,-96.8157639,"North Dakota",44.881956,-93.221767,"Minnesota"
2005,"DSM","LAS",41.533972,-93.663083,"Iowa",36.080056,-115.15225,"Nevada"
1998,"CVG","BDL",39.048836,-84.667822,"Kentucky",41.938889,-72.683222,"Connecticut"
1999,"PVD","RNO",41.732581,-71.420383,"Rhode Island",39.499108,-119.768108,"Nevada"
2005,"LAS","MKE",36.080056,-115.15225,"Nevada",42.947222,-87.896583,"Wisconsin"
2013,"DSM","AZA",41.533972,-93.663083,"Iowa",33.307833,-111.655,"Arizona"
2019,"DAL","PSP",32.847111,-96.851778,"Texas",33.829667,-116.506694,"California"
1998,"ACV","SNA",40.977778,-124.108333,"California",33.675667,-117.868222,"California"
2006,"LAS","SAN",36.080056,-115.15225,"Nevada",32.733556,-117.189667,"California"
2005,"LAS","TUL",36.080056,-115.15225,"Nevada",36.198389,-95.888111,"Oklahoma"
2006,"LAS","TUS",36.080056,-115.15225,"Nevada",32.116083,-110.941028,"Arizona"
2002,"FLL","TOL",26.072583,-80.15275,"Florida",41.586806,-83.807833,"Ohio"
1994,"MSP","PIT",44.881956,-93.221767,"Minnesota",40.491467,-80.232872,"Pennsylvania"
1994,"MSP","SAN",44.881956,-93.221767,"Minnesota",32.733556,-117.189667,"California"
1994,"BUR","FSD",34.200667,-118.358667,"California",43.582014,-96.741914,"South Dakota"
2011,"GSP","MIA",34.895556,-82.218889,"South Carolina",25.79325,-80.290556,"Florida"
1994,"DSM","MCO",41.533972,-93.663083,"Iowa",28.429394,-81.308994,"Florida"
2005,"BTR","JFK",30.532778,-91.15,"Louisiana",40.639751,-73.778925,"New York"
2005,"JAX","LAS",30.494056,-81.687861,"Florida",36.080056,-115.15225,"Nevada"
1998,"ACV","ONT",40.977778,-124.108333,"California",34.056,-117.601194,"California"
1996,"AUS","SEA",30.194528,-97.669889,"Texas",47.449,-122.309306,"Washington"
2013,"AZA","GEG",33.307833,-111.655,"Arizona",47.619861,-117.533833,"Washington"
2019,"USA","FLL",35.387778,-80.709167,"North Carolina",26.072583,-80.15275,"Florida"
2006,"CID","LAS",41.884694,-91.710806,"Iowa",36.080056,-115.15225,"Nevada"
1993,"ABQ","DTW",35.0402222,-106.6091944,"New Mexico",42.212444,-83.353389,"Michigan"
1994,"CLT","MSP",35.214,-80.943139,"North Carolina",44.881956,-93.221767,"Minnesota"
1993,"FAT","LGB",36.776194,-119.71814,"California",33.817722,-118.151611,"California"
2006,"LAS","ICT",36.080056,-115.15225,"Nevada",37.649944,-97.433056,"Kansas"
2006,"CVG","LAS",39.048836,-84.667822,"Kentucky",36.080056,-115.15225,"Nevada"
1997,"BUF","RSW",42.940525,-78.732167,"New York",26.536167,-81.755167,"Florida"
2009,"DAL","XNA",32.847111,-96.851778,"Texas",36.2818694,-94.3068111,"Arkansas"
1999,"MHT","RNO",42.932556,-71.435667,"New Hampshire",39.499108,-119.768108,"Nevada"
2011,"OMA","PIE",41.303167,-95.894069,"Nebraska",27.910167,-82.687389,"Florida"
1996,"SWF","ROA",41.504094,-74.104839,"New York",37.325556,-79.975556,"Virginia"
2004,"SWF","ICT",41.504094,-74.104839,"New York",37.649944,-97.433056,"Kansas"
1997,"ACY","CAK",39.457583,-74.577167,"New Jersey",40.9160833,-81.4421944,"Ohio"
1994,"ABQ","MSP",35.0402222,-106.6091944,"New Mexico",44.881956,-93.221767,"Minnesota"
2009,"MIA","TUL",25.79325,-80.290556,"Florida",36.198389,-95.888111,"Oklahoma"
1997,"DEN","MCO",39.861656,-104.673178,"Colorado",28.429394,-81.308994,"Florida"
2005,"BTR","HPN",30.532778,-91.15,"Louisiana",41.066959,-73.707575,"New York"
1993,"ORD","LAN",41.978603,-87.904842,"Illinois",42.778639,-84.586194,"Michigan"
1994,"IND","MSP",39.717331,-86.294383,"Indiana",44.881956,-93.221767,"Minnesota"
2003,"ONT","PNS",34.056,-117.601194,"California",30.473425,-87.186611,"Florida"
1998,"PSP","SEA",33.829667,-116.506694,"California",47.449,-122.309306,"Washington"
2014,"FWA","TPA",40.978472,-85.195139,"Indiana",27.975472,-82.53325,"Florida"
1999,"MHT","TYS",42.932556,-71.435667,"New Hampshire",35.810972,-83.994028,"Tennessee"
2003,"DFW","SAV",32.896828,-97.037997,"Texas",32.127583,-81.202139,"Georgia"
1993,"AGS","EWR",33.37,-81.964444,"Georgia",40.6925,-74.168667,"New Jersey"
1996,"MCO","TUL",28.429394,-81.308994,"Florida",36.198389,-95.888111,"Oklahoma"
2007,"TYS","LAX",35.810972,-83.994028,"Tennessee",33.942536,-118.408075,"California"
1994,"ATL","MSP",33.636719,-84.428067,"Georgia",44.881956,-93.221767,"Minnesota"
2008,"ABE","TPA",40.652083,-75.440806,"Pennsylvania",27.975472,-82.53325,"Florida"
1994,"ONT","FSD",34.056,-117.601194,"California",43.582014,-96.741914,"South Dakota"
1998,"ACV","LAX",40.977778,-124.108333,"California",33.942536,-118.408075,"California"
2011,"AVL","TPA",35.436194,-82.541806,"North Carolina",27.975472,-82.53325,"Florida"
2019,"DFW","PSP",32.896828,-97.037997,"Texas",33.829667,-116.506694,"California"
1993,"CHA","EWR",35.035278,-85.203889,"Tennessee",40.6925,-74.168667,"New Jersey"
2000,"ACK","ISP",41.253053,-70.060181,"Massachusetts",40.79525,-73.100222,"New York"
2005,"RIC","TPA",37.505167,-77.319667,"Virginia",27.975472,-82.53325,"Florida"
1996,"CLT","SEA",35.214,-80.943139,"North Carolina",47.449,-122.309306,"Washington"
2007,"TYS","BUR",35.810972,-83.994028,"Tennessee",34.200667,-118.358667,"California"
2013,"LBE","FLL",40.274722,-79.406667,"Pennsylvania",26.072583,-80.15275,"Florida"
1996,"BDL","LGA",41.938889,-72.683222,"Connecticut",40.777245,-73.872608,"New York"
2013,"BGR","DCA",44.807444,-68.828139,"Maine",38.852083,-77.037722,"District of Columbia"
1998,"EGE","LAX",39.642556,-106.917694,"Colorado",33.942536,-118.408075,"California"
2014,"MSO","SJC",46.916306,-114.090556,"Montana",37.3626,-121.929022,"California"
2012,"BIL","LAX",45.80921,-108.537654,"Montana",33.942536,-118.408075,"California"
2005,"LAS","MSN",36.080056,-115.15225,"Nevada",43.139858,-89.337514,"Wisconsin"
2005,"BTR","SWF",30.532778,-91.15,"Louisiana",41.504094,-74.104839,"New York"
1997,"MDT","MCO",40.193494,-76.763403,"Pennsylvania",28.429394,-81.308994,"Florida"
1997,"COS","MIA",38.805805,-104.700778,"Colorado",25.79325,-80.290556,"Florida"
1996,"BHM","PIE",33.562942,-86.75355,"Alabama",27.910167,-82.687389,"Florida"
2014,"MSO","OAK",46.916306,-114.090556,"Montana",37.721278,-122.220722,"California"
1994,"MSP","PBI",44.881956,-93.221767,"Minnesota",26.683161,-80.095589,"Florida"
2007,"TYS","LGB",35.810972,-83.994028,"Tennessee",33.817722,-118.151611,"California"
1994,"MSP","SAT",44.881956,-93.221767,"Minnesota",29.533694,-98.469778,"Texas"
2014,"FNT","DCA",42.965424,-83.743629,"Michigan",38.852083,-77.037722,"District of Columbia"
2006,"DAY","HOU",39.902375,-84.219375,"Ohio",29.645419,-95.278889,"Texas"
1993,"MDW","FNT",41.785972,-87.752417,"Illinois",42.965424,-83.743629,"Michigan"
2013,"RSW","AZA",26.536167,-81.755167,"Florida",33.307833,-111.655,"Arizona"
1993,"DFW","HSV",32.896828,-97.037997,"Texas",34.6371944,-86.7750556,"Alabama"
2014,"MOT","AZA",48.259378,-101.280333,"North Dakota",33.307833,-111.655,"Arizona"
1993,"LAX","MAF",33.942536,-118.408075,"California",31.942528,-102.201914,"Texas"
2003,"LEX","ONT",38.0365,-84.605889,"Kentucky",34.056,-117.601194,"California"
1994,"MSP","PDX",44.881956,-93.221767,"Minnesota",45.588722,-122.5975,"Oregon"
2011,"GSP","FLL",34.895556,-82.218889,"South Carolina",26.072583,-80.15275,"Florida"
2013,"BGR","IAD",44.807444,-68.828139,"Maine",38.944533,-77.455811,"Virginia"
2004,"JFK","ICT",40.639751,-73.778925,"New York",37.649944,-97.433056,"Kansas"
1994,"DEN","RSW",39.861656,-104.673178,"Colorado",26.536167,-81.755167,"Florida"
1997,"MFR","OAK",42.374228,-122.8735,"Oregon",37.721278,-122.220722,"California"
2014,"MSO","SFO",46.916306,-114.090556,"Montana",37.618972,-122.374889,"California"
2014,"GFK","AZA",47.949167,-97.176111,"North Dakota",33.307833,-111.655,"Arizona"
2003,"SLC","PIE",40.788389,-111.977772,"Utah",27.910167,-82.687389,"Florida"
2005,"JAN","JFK",32.311111,-90.075833,"Mississippi",40.639751,-73.778925,"New York"
1996,"BOI","SEA",43.564361,-116.222861,"Idaho",47.449,-122.309306,"Washington"
1996,"PHL","SEA",39.871944,-75.241139,"Pennsylvania",47.449,-122.309306,"Washington"
2005,"BTR","ISP",30.532778,-91.15,"Louisiana",40.79525,-73.100222,"New York"
1996,"RSW","ROC",26.536167,-81.755167,"Florida",43.118866,-77.672389,"New York"
1996,"OMA","SEA",41.303167,-95.894069,"Nebraska",47.449,-122.309306,"Washington"
2013,"BDL","AZA",41.938889,-72.683222,"Connecticut",33.307833,-111.655,"Arizona"
2014,"ORD","TTN",41.978603,-87.904842,"Illinois",40.276692,-74.813469,"New Jersey"
1996,"MCO","FSD",28.429394,-81.308994,"Florida",43.582014,-96.741914,"South Dakota"
2019,"DFW","ECP",32.896828,-97.037997,"Texas",30.3417,-85.7973,"Florida"
1993,"CHA","LGA",35.035278,-85.203889,"Tennessee",40.777245,-73.872608,"New York"
2002,"MIA","TOL",25.79325,-80.290556,"Florida",41.586806,-83.807833,"Ohio"
1994,"MSP","STL",44.881956,-93.221767,"Minnesota",38.748697,-90.370028,"Missouri"
2006,"LAS","SGF",36.080056,-115.15225,"Nevada",37.245667,-93.388639,"Missouri"
2012,"LCK","FLL",39.813786,-82.927822,"Ohio",26.072583,-80.15275,"Florida"
2007,"TYS","SNA",35.810972,-83.994028,"Tennessee",33.675667,-117.868222,"California"
1993,"LAX","LBB",33.942536,-118.408075,"California",33.663639,-101.822778,"Texas"
1993,"ISP","PIE",40.79525,-73.100222,"New York",27.910167,-82.687389,"Florida"
2005,"JAN","LGA",32.311111,-90.075833,"Mississippi",40.777245,-73.872608,"New York"
1993,"MDW","EVV",41.785972,-87.752417,"Illinois",38.038333,-87.530833,"Indiana"
1997,"RSW","SDF",26.536167,-81.755167,"Florida",38.1740858,-85.7364989,"Kentucky"
1993,"BGR","LGA",44.807444,-68.828139,"Maine",40.777245,-73.872608,"New York"
1996,"LAX","BFI",33.942536,-118.408075,"California",47.53,-122.301944,"Washington"
